empresa,cliente,tipo,data_pedido,mes,ano,cod_produto,nome_produto,qtd,preco_unit,valor_item,total_pedido,comissao_rate,comissao_valor,pgto,file_name,file_path,processado_em,ordem_compra
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-03-05,2025,2025,30030011,CORANTE ALIMENTICIO CWS # 1200 - (5L),50.0,31.08,1554.0,26874.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_67c861f8c584b.pdf,pedido_67c861f8c584b.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-03-05,2025,2025,40020076,REGRAX RUBRO SV ES - (20 L),800.0,31.65,25320.0,26874.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_67c861f8c584b.pdf,pedido_67c861f8c584b.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-03-03,2025,2025,70010063,ALHO EM PO - PASTALHO # 100 (10 KG),10.0,19.49,194.9,194.9,0.0,0.0,28 / 35 / 42 DIAS,pedido_67c5882de3eb7-IBRAC.pdf,pedido_67c5882de3eb7-IBRAC.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-03-03,2025,2025,30030011,CORANTE ALIMENTICIO CWS # 1200 - (5L),50.0,31.08,1554.0,26874.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_67c58bf5d96f6-CORI.pdf,pedido_67c58bf5d96f6-CORI.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-03-03,2025,2025,40020076,REGRAX RUBRO SV ES - (20 L),800.0,31.65,25320.0,26874.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_67c58bf5d96f6-CORI.pdf,pedido_67c58bf5d96f6-CORI.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-09-23,2025,2025,30030011,CORANTE ALIMENTICIO CWS # 1200 - (5L),50.0,31.08,1554.0,20544.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_68d2ece691f1f.pdf,pedido_68d2ece691f1f.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-09-23,2025,2025,40020076,REGRAX RUBRO SV ES - (20 L),600.0,31.65,18990.0,20544.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_68d2ece691f1f.pdf,pedido_68d2ece691f1f.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-12-02,2025,2025,40020076,REGRAX RUBRO SV ES - (20 L),600.0,31.65,18990.0,20544.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_692f408278ea8.pdf,pedido_692f408278ea8.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2025-12-02,2025,2025,30030011,CORANTE ALIMENTICIO CWS # 1200 - (5L),50.0,31.08,1554.0,20544.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_692f408278ea8.pdf,pedido_692f408278ea8.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2026-03-25,2026-03,2026,40020076,REGRAX RUBRO SV ES - (20 L),400.0,32.84,13136.0,14690.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_69c47a05bd923.pdf,pedido_69c47a05bd923.pdf,,
Ibrac Condimentos,A SERTANEJA,PEDIDO,2026-03-25,2026-03,2026,30030011,CORANTE ALIMENTICIO CWS # 1200 - (5L),50.0,31.08,1554.0,14690.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_69c47a05bd923.pdf,pedido_69c47a05bd923.pdf,,
Ibrac Condimentos,BEZERRAO DA CARNE,PEDIDO,2025-02-18,2025,2025,30020032,CORANTE ALIMENTICIO CWS # 1850 (3X5),30.0,29.86,895.8,895.8,0.0,0.0,28 DIAS DIRETO,pedido_67b4a1f96903d.pdf,pedido_67b4a1f96903d.pdf,,
Ibrac Condimentos,BEZERRAO DA CARNE,PEDIDO,2025-06-29,2025,2025,90020028,PROTEINA TEXT DE SOJA GRANULADA EXTEND 1-3MM,700.0,6.9,4830.0,4830.0,0.0,0.0,28 DIAS DIRETO,pedido_68612109dcb80 (2).pdf,pedido_68612109dcb80 (2).pdf,,
Ibrac Condimentos,BEZERRAO DA CARNE,PEDIDO,2025-08-19,2025,2025,90020028,PROTEINA TEXT DE SOJA GRANULADA EXTEND 1-3MM,700.0,6.9,4830.0,4830.0,0.0,0.0,28 DIAS DIRETO,pedido_68a4bb96a1f39.pdf,pedido_68a4bb96a1f39.pdf,,
Ibrac Condimentos,BODEGA DO PAO,PEDIDO,2025-01-22,2025,2025,29990038,PASTA DE PIMENTA CALABRESA # 25/30 (3 KG),3.0,58.83,176.49,176.49,0.0,0.0,21 / 28 / 35 DIAS,Renato Carnes-22_01_25-Cori.pdf,Renato Carnes-22_01_25-Cori.pdf,,
Ibrac Condimentos,BODEGA DO PAO,PEDIDO,2025-01-22,2025,2025,20080016,TEMPERO PARA FRANGO #,8.0,12.85,102.8,2026.0,0.0,0.0,21 / 28 / 35 DIAS,Renato Carnes-22_01_25.pdf,Renato Carnes-22_01_25.pdf,,
Ibrac Condimentos,BODEGA DO PAO,PEDIDO,2025-01-22,2025,2025,50040015,GLOBAL P/ HAMBURGUER,160.0,12.02,1923.2,2026.0,0.0,0.0,21 / 28 / 35 DIAS,Renato Carnes-22_01_25.pdf,Renato Carnes-22_01_25.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2025-07-31,2025,2025,50020245,"COND. GLOBAL P/ LING TOSCANA GKT (25X1,010)",50.0,12.48,624.0,1606.5,0.0,0.0,28 DIAS DIRETO,pedido_688bcf6d7ab4e-31_07_25.pdf,pedido_688bcf6d7ab4e-31_07_25.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2025-07-31,2025,2025,10010004,ACORDINI # 701 EXTRA - (25KG),25.0,39.3,982.5,1606.5,0.0,0.0,28 DIAS DIRETO,pedido_688bcf6d7ab4e-31_07_25.pdf,pedido_688bcf6d7ab4e-31_07_25.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2025-07-31,2025,2025,90030084,EXTEND + # 7000 (10X1),10.0,21.47,214.7,214.7,0.0,0.0,28 DIAS DIRETO,pedido_688bd1cd7acae-31_07_25.pdf,pedido_688bd1cd7acae-31_07_25.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2025-09-10,2025,2025,50020245,"COND. GLOBAL P/ LING TOSCANA GKT (25X1,010)",100.0,12.48,1248.0,2659.9,0.0,0.0,28 DIAS DIRETO,pedido_68c20229ed389.pdf,pedido_68c20229ed389.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2025-09-10,2025,2025,90030084,EXTEND + # 7000 (10X1),20.0,21.47,429.4,2659.9,0.0,0.0,28 DIAS DIRETO,pedido_68c20229ed389.pdf,pedido_68c20229ed389.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2025-09-10,2025,2025,10010004,ACORDINI # 701 EXTRA - (25KG),25.0,39.3,982.5,2659.9,0.0,0.0,28 DIAS DIRETO,pedido_68c20229ed389.pdf,pedido_68c20229ed389.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2026-01-06,2026-01,2026,50020245,"COND. GLOBAL P/ LING TOSCANA GKT (25X1,010)",200.0,12.48,2496.0,2925.4,0.0,0.0,28 DIAS DIRETO,pedido_695d11cc7233f.pdf,pedido_695d11cc7233f.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2026-01-06,2026-01,2026,90030084,EXTEND + # 7000 (10X1),20.0,21.47,429.4,2925.4,0.0,0.0,28 DIAS DIRETO,pedido_695d11cc7233f.pdf,pedido_695d11cc7233f.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,ORCAMENTO,2026-05-13,2026-05,2026,90030062,EXTEND + # 7000 (10 KG),20.0,16.67,333.4,333.4,0.0,0.0,28 DIAS DIRETO,orçamento_6a048ff5e7664.pdf,orçamento_6a048ff5e7664.pdf,,
Ibrac Condimentos,BOI & CIA / ARATURI,PEDIDO,2026-05-21,2026-05,2026,90030062,EXTEND + # 7000 (10 KG),20.0,16.67,333.4,333.4,0.0,0.0,28 DIAS DIRETO,pedido_6a048ff5e7664.pdf,pedido_6a048ff5e7664.pdf,,
Ibrac Condimentos,BOI DE CURRAL,PEDIDO,2025-08-19,2025,2025,29990077,COND PREP. SABOR COSTELA # 265 (25 KG),50.0,16.9,845.0,845.0,0.0,0.0,28 / 35 DIAS,pedido_68a4b78fa1dd2.pdf,pedido_68a4b78fa1dd2.pdf,,
Ibrac Condimentos,BOI DE CURRAL,PEDIDO,2026-01-12,2026-01,2026,29990077,COND PREP. SABOR COSTELA # 265 (25 KG),25.0,16.9,422.5,1054.5,0.0,0.0,28 / 35 DIAS,pedido_6964f3b2712a6.pdf,pedido_6964f3b2712a6.pdf,,
Ibrac Condimentos,BOI DE CURRAL,PEDIDO,2026-01-12,2026-01,2026,90020003,PROTEINA TEXT. DE SOJA NATURAL GRANULADA 1-3mm,80.0,7.9,632.0,1054.5,0.0,0.0,28 / 35 DIAS,pedido_6964f3b2712a6.pdf,pedido_6964f3b2712a6.pdf,,
Ibrac Condimentos,BOI DE CURRAL,PEDIDO,2026-04-15,2026-04,2026,29990077,COND PREP. SABOR COSTELA # 265 (25 KG),50.0,16.9,845.0,1477.0,0.0,0.0,28 / 35 DIAS,pedido_69dfa0314cf5f.pdf,pedido_69dfa0314cf5f.pdf,,
Ibrac Condimentos,BOI DE CURRAL,PEDIDO,2026-04-15,2026-04,2026,90020003,PROTEINA TEXT. DE SOJA NATURAL GRANULADA 1-3mm,80.0,7.9,632.0,1477.0,0.0,0.0,28 / 35 DIAS,pedido_69dfa0314cf5f.pdf,pedido_69dfa0314cf5f.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2023-10-18,2023,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,,PEDIDO BRITO & SANTOS-18_10_23.pdf,PEDIDO BRITO & SANTOS-18_10_23.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2024-01-16,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,pedido 372 cori.pdf,pedido 372 cori.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2024-06-11,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,PEDIDO 539 CORI.pdf,PEDIDO 539 CORI.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2024-09-04,2024,2024,,,0.0,0.0,0.0,0.0,0.0,0.0,,PEDIDO 663 CORI.pdf,PEDIDO 663 CORI.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2024-12-27,2025,2025,,,0.0,0.0,0.0,0.0,0.0,0.0,,PEDIDO 790 CORI.pdf,PEDIDO 790 CORI.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-01-21,2025,2025,,,0.0,0.0,0.0,0.0,0.0,0.0,,PEDIDO 814 CORI.pdf,PEDIDO 814 CORI.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-02-06,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,30.56,18336.0,18336.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,Brito e Santos-06_02_25.pdf,Brito e Santos-06_02_25.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-02-20,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,30.56,18336.0,18336.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,Brito e Santos-20_02_25.pdf,Brito e Santos-20_02_25.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-02-19,2025,2025,,,0.0,0.0,0.0,0.0,0.0,0.0,,PEDIDO 842 cori.pdf,PEDIDO 842 cori.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-03-12,2025,2025,,,0.0,0.0,0.0,31320.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_67d1e729a65ef.pdf,pedido_67d1e729a65ef.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-04-24,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,31.32,18792.0,18792.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,Pedido 24_04_25.pdf,Pedido 24_04_25.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-05-20,2025,2025,,,0.0,0.0,0.0,0.0,0.0,0.0,,PEDIDO 935 CORI.pdf,PEDIDO 935 CORI.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-05-20,2025,2025,,,0.0,0.0,0.0,18792.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_682d1b8795f41.pdf,pedido_682d1b8795f41.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-06-12,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,31.32,18792.0,18792.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_684aac994022f (1).pdf,pedido_684aac994022f (1).pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-07-28,2025,2025,70020051,AROMA DE FUMAÇA EUROSMOKE # LIGHT 1971 (20 L),20.0,37.02,740.4,740.4,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_6887418973520-28_07_25.pdf,pedido_6887418973520-28_07_25.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-08-01,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,31.32,18792.0,18792.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_688d1e77fb003.pdf,pedido_688d1e77fb003.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-08-26,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,31.32,18792.0,18792.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_68ae0cf08230c.pdf,pedido_68ae0cf08230c.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-09-18,2025,2025,,,0.0,0.0,0.0,0.0,0.0,0.0,,pedido 1069 cori.pdf,pedido 1069 cori.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-09-23,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,31.32,18792.0,18792.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_68d292a9be117.pdf,pedido_68d292a9be117.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-10-09,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,31.72,19032.0,26869.5,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_68e7c6bfa5207 (1).pdf,pedido_68e7c6bfa5207 (1).pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-10-09,2025,2025,30030011,CORANTE ALIMENTICIO CWS # 1200 - (5L),250.0,31.35,7837.5,26869.5,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_68e7c6bfa5207 (1).pdf,pedido_68e7c6bfa5207 (1).pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-11-05,2025,2025,,,0.0,0.0,0.0,0.0,0.0,0.0,,pedido 1111 cori.pdf,pedido 1111 cori.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-11-06,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,31.72,19032.0,19032.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_690cf41a11da4[1].pdf,pedido_690cf41a11da4[1].pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-12-05,2025,2025,,,0.0,0.0,0.0,0.0,0.0,0.0,,pedido 1140 cori.pdf,pedido 1140 cori.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2025-12-05,2025,2025,40020062,REGRAX RUBRO SV E # 1930,600.0,31.72,19032.0,19032.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_6933383152330.pdf,pedido_6933383152330.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-02-20,2026-02,2026,70020050,AROMA DE FUMAÇA EUROSMOKE # LIGHT 1971 (5L),10.0,40.4,404.0,404.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_69987e000b072.pdf,pedido_69987e000b072.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-02-24,2026-02,2026,100060068,ACIDO LATICO 85% (20KG),200.0,13.4,2680.0,21712.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_699d8fbaee4b3.pdf,pedido_699d8fbaee4b3.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-02-24,2026-02,2026,40020062,REGRAX RUBRO SV E # 1930,600.0,31.72,19032.0,21712.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_699d8fbaee4b3.pdf,pedido_699d8fbaee4b3.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-03-12,2026-03,2026,30030011,CORANTE ALIMENTICIO CWS # 1200 - (5L),250.0,30.76,7690.0,7690.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_69b28da9168fe.pdf,pedido_69b28da9168fe.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-03-12,2026-03,2026,40020062,REGRAX RUBRO SV E # 1930,700.0,31.72,22204.0,22204.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_69b28ee316a0b.pdf,pedido_69b28ee316a0b.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-03-24,2026-03,2026,30010057,CORANTE VEGETAL DE URUCUM CVU # 900 (20 KG),150.0,26.62,3993.0,3993.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_69c2e8f1044c1.pdf,pedido_69c2e8f1044c1.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-04-13,2026-04,2026,40020062,REGRAX RUBRO SV E # 1930,1000.0,32.4,32400.0,32400.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_69d73e28dcfa9-Validado.pdf,pedido_69d73e28dcfa9-Validado.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-04-09,2026-04,2026,40020062,REGRAX RUBRO SV E # 1930,1000.0,32.4,32400.0,32400.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_69d73e28dcfa9.pdf,pedido_69d73e28dcfa9.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-04-24,2026-04,2026,40020076,REGRAX RUBRO SV ES - (20 L),600.0,32.4,19440.0,19440.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_69ebbf147cd25.pdf,pedido_69ebbf147cd25.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-04-28,2026-04,2026,100060068,ACIDO LATICO 85% (20KG),400.0,13.4,5360.0,5360.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_69f145581c232.pdf,pedido_69f145581c232.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-05-22,2026-05,2026,100060068,ACIDO LATICO 85% (20KG),400.0,13.4,5360.0,5360.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_6a10964311c44 - CORI.pdf,pedido_6a10964311c44 - CORI.pdf,,
Ibrac Condimentos,BRITO & SANTOS,PEDIDO,2026-05-22,2026-05,2026,40020062,REGRAX RUBRO SV E # 1930,600.0,31.72,19032.0,19032.0,0.0,0.0,28 / 35 / 42 DIAS CNPJ: 08.294.513/0001-64,pedido_6a10975e11da0 - IBRAC.pdf,pedido_6a10975e11da0 - IBRAC.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2024-12-05,2024,2024,10020150,"CURA JERKED BEEF # 9604 (10X2,0 )",100.0,22.83,2283.0,18770.5,0.0,0.0,28 / 35 / 42 DIAS,Suprema-05_12_24.pdf,Suprema-05_12_24.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2024-12-05,2024,2024,59990156,"GLOBAL P/ CHARQUE CRGG # 250 (2X12,500)",625.0,26.38,16487.5,18770.5,0.0,0.0,28 / 35 / 42 DIAS,Suprema-05_12_24.pdf,Suprema-05_12_24.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-03-28,2025,2025,151480028,"AROMA DE CARNE CH 200 21039029 040 6911 KG 10,0000 0,0500",0.5,0.0,0.0,0.0,0.0,0.0,,Amostra.pdf,Amostra.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-03-19,2025,2025,59990152,GLOBAL P/ JERKED BEEF SC # NL 25 (5x5),1200.0,27.87,33444.0,33444.0,0.0,0.0,28 / 35 / 42 DIAS,Pedido Charque Suorema-67db085f0fd66-19_03_25.pdf,Pedido Charque Suorema-67db085f0fd66-19_03_25.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,ORCAMENTO,2025-05-26,2025,2025,151480028,AROMA DE CARNE # CH 200,20.0,22.33,446.6,446.6,0.0,0.0,28 / 35 / 42 DIAS,Amostra Aroma de Carne-26_05_25.pdf,Amostra Aroma de Carne-26_05_25.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-06-09,2025,2025,59990152,GLOBAL P/ JERKED BEEF SC # NL 25 (5x5),1400.0,27.87,39018.0,39018.0,0.0,0.0,28 / 35 / 42 DIAS,Charque Suprema-pedido_6846df3451208 (1-09_06_25.pdf,Charque Suprema-pedido_6846df3451208 (1-09_06_25.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-06-20,2025,2025,10060082,AROMA DE CARNE # CH 200 (25X1),600.0,23.0,13800.0,13800.0,0.0,0.0,28 / 35 / 42 DIAS,Charque Suprema-pedido_68555168d78cb-20_06_25.pdf,Charque Suprema-pedido_68555168d78cb-20_06_25.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-08-12,2025,2025,10060082,AROMA DE CARNE # CH 200 (25X1),400.0,23.47,9388.0,37258.0,0.0,0.0,28 / 35 / 42 DIAS,Charque Suprema-pedido_689b28169295e-12_08_25.pdf,Charque Suprema-pedido_689b28169295e-12_08_25.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-08-12,2025,2025,59990152,GLOBAL P/ JERKED BEEF SC # NL 25 (5x5),1000.0,27.87,27870.0,37258.0,0.0,0.0,28 / 35 / 42 DIAS,Charque Suprema-pedido_689b28169295e-12_08_25.pdf,Charque Suprema-pedido_689b28169295e-12_08_25.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-09-02,2025,2025,10060082,AROMA DE CARNE # CH 200 (25X1),400.0,23.47,9388.0,37258.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_68b730942673b.pdf,pedido_68b730942673b.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-09-02,2025,2025,59990152,GLOBAL P/ JERKED BEEF SC # NL 25 (5x5),1000.0,27.87,27870.0,37258.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_68b730942673b.pdf,pedido_68b730942673b.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-09-15,2025,2025,59990172,CON. GLOBAL P/ PRODUTOS CARNEOS JB TBL # 300 -,2000.0,12.48,24960.0,24960.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_68c81113c752a.pdf,pedido_68c81113c752a.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-10-09,2025,2025,10060086,AROMA DE CARNE # CH 200 - (4X6),408.0,23.47,9575.76,9575.76,0.0,0.0,28 / 35 / 42 DIAS,Suprema Charque-09_10_25.pdf,Suprema Charque-09_10_25.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-11-03,2025,2025,59990172,CON. GLOBAL P/ PRODUTOS CARNEOS JB TBL # 300 -,1500.0,14.19,21285.0,21285.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_6908e37a8e4d3.pdf,pedido_6908e37a8e4d3.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-11-12,2025,2025,59990172,CON. GLOBAL P/ PRODUTOS CARNEOS JB TBL # 300 -,3000.0,14.19,42570.0,42570.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_6914904d3fe88.pdf,pedido_6914904d3fe88.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-12-03,2025,2025,59990172,CON. GLOBAL P/ PRODUTOS CARNEOS JB TBL # 300 -,3000.0,14.19,42570.0,63546.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_69304e54f27bc 19.01.26.pdf,pedido_69304e54f27bc 19.01.26.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-12-03,2025,2025,10060086,AROMA DE CARNE # CH 200 - (4X6),300.0,23.47,7041.0,63546.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_69304e54f27bc 19.01.26.pdf,pedido_69304e54f27bc 19.01.26.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-12-03,2025,2025,59990152,GLOBAL P/ JERKED BEEF SC # NL 25 (5x5),500.0,27.87,13935.0,63546.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_69304e54f27bc 19.01.26.pdf,pedido_69304e54f27bc 19.01.26.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-12-19,2025,2025,59990172,CON. GLOBAL P/ PRODUTOS CARNEOS JB TBL # 300 -,3000.0,14.19,42570.0,63546.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_6945ac0929096.pdf,pedido_6945ac0929096.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-12-19,2025,2025,10060086,AROMA DE CARNE # CH 200 - (4X6),300.0,23.47,7041.0,63546.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_6945ac0929096.pdf,pedido_6945ac0929096.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2025-12-19,2025,2025,59990152,GLOBAL P/ JERKED BEEF SC # NL 25 (5x5),500.0,27.87,13935.0,63546.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_6945ac0929096.pdf,pedido_6945ac0929096.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2026-01-19,2026-01,2026,10020138,CURA JERKED BEEF # 9604 (6X4),40.0,21.88,875.2,875.2,0.0,0.0,28 / 35 / 42 DIAS,pedido_696ecb7c6c37b.pdf,pedido_696ecb7c6c37b.pdf,,
Ibrac Condimentos,CHARQUE SUPREMA,PEDIDO,2026-02-03,2026-02,2026,59990152,GLOBAL P/ JERKED BEEF SC # NL 25 (5x5),1000.0,27.87,27870.0,27870.0,0.0,0.0,28 / 35 / 42 DIAS,pedido_6981ea387663e.pdf,pedido_6981ea387663e.pdf,,
